"name","Start.day","Species","Voltinism","Initial.num.f","Initial.num.m","Initial.stage","Initial.age","RndSeed","MultiYearInput","List.input.floral","Num.repeat.yr","input.floral","stoch.crop.forag","Density.dep","DD.thresh.s","DD.max.cells.s","DD.funct","DD.log.slope","day.emerge.f","var.emerge.f","day.emerge.m","var.emerge.m","latest.emerge","dev.egg","dev.larva","dev.cocoon","t.maturation","m.life","max.nesting.life","p.max.nesting.life","max.f.ratio","max.cells","max.survival.e.f","max.survival.e.m","emerged.survival","a.cell.age","a.sex.age","a.size.age","a.cell.resource","a.sex.resource","a.size.resource","Effects","ad.nectar.cons","ad.pollen.cons","k_CA","Transfer.mat.adult","ad.ET","TC_soil","TC_leaf","Exposure.resting.soil","GUTS","t.guts","kd_SD","bw_SD","mw_SD","kd_IT","mw_IT","Fs_IT","nectar_prop","weight.prov","Transfer.mat.dev","SM","F","SA_i","dr.intercept","dr.slope"
5567,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",5,"99","2","365","8","32","68",4,"21",27,0.04881123,0.5683654,2.622152,0.6742018,0.6742018,0.5712371,-0.007937807,-0.0566176,-0.003350539,0.6158949,0.4782621,0.01728783,"TRUE",262.5897,17.87335,"0.4","TRUE",0.05969741,0.1580117,"0","FALSE","GUTS-SD","10",0.3485992,0.01471524,12.67711,"0","0","0",0.7865957,329.7218,"TRUE",202.41,"0","0",1.258859,-0.6684714
5568,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",1,"21",35,0.08255957,0.5073467,2.396168,0.8225036,0.8225036,0.6768044,-0.007966447,-0.03506392,-0.001814935,0.6352669,0.3579856,0.1247273,"TRUE",270.8397,16.94771,"0.4","TRUE",0.1400905,0.6672691,"0","FALSE","GUTS-SD","10",0.3093962,0.01585761,13.74158,"0","0","0",0.7833151,297.063,"TRUE",189.2323,"0","0",1.074631,-0.7021813
5569,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",5,"21",33,0.0758005,0.9761505,1.810335,0.691044,0.691044,0.7386419,-0.005373244,-0.04216795,-0.004875214,0.8929922,0.4370537,0.2673643,"TRUE",242.8252,0.3658845,"0.4","TRUE",0.1282599,0.8502692,"0","FALSE","GUTS-SD","10",0.3658015,0.01602896,12.33453,"0","0","0",0.7747813,289.6664,"TRUE",227.6082,"0","0",0.9959295,-0.679698
5570,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",1,"99","2","365","8","32","68",5,"21",33,0.05604888,0.6495919,2.009609,0.8429251,0.8429251,0.666117,-0.005017469,-0.05708516,-0.004788532,0.9404061,0.2724329,0.1297081,"TRUE",180.0811,5.03371,"0.4","TRUE",0.1451995,0.6825673,"0","FALSE","GUTS-SD","10",0.327708,0.0164322,12.036,"0","0","0",0.7879264,315.5708,"TRUE",143.084,"0","0",0.9624075,-0.6615393
5571,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",1,"99","2","365","8","32","68",8,"21",34,0.05492534,0.5632358,1.86821,0.6710884,0.6710884,0.5717696,-0.004478153,-0.03234078,-0.001082649,1.012152,0.3151437,0.1135571,"TRUE",149.7092,0.3853824,"0.4","TRUE",0.1017475,0.8239129,"0","FALSE","GUTS-SD","10",0.4071642,0.01215626,14.86843,"0","0","0",0.7854137,280.0714,"TRUE",179.2019,"0","0",1.072919,-0.692284
5572,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",5,"99","2","365","8","32","68",9,"21",27,0.01442954,0.4220213,2.387816,0.8032451,0.8032451,0.6341964,-0.004875274,-0.03377205,-0.002704499,0.497919,0.5596969,0.2374545,"TRUE",182.1984,7.444639,"0.4","TRUE",0.1446892,0.9643014,"0","FALSE","GUTS-SD","10",0.4317084,0.01690552,13.81446,"0","0","0",0.7785537,336.6197,"TRUE",231.7555,"0","0",1.206807,-0.9646233
5573,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",5,"99","2","365","8","32","68",4,"21",29,0.06076952,0.4605178,2.995805,0.8004938,0.8004938,0.5925404,-0.007230938,-0.04685877,-0.004345386,0.7093378,0.3237121,0.1093152,"TRUE",227.3626,15.80391,"0.4","TRUE",0.0268834,0.3766987,"0","FALSE","GUTS-SD","10",0.4687212,0.01337204,13.01375,"0","0","0",0.77573,323.8059,"TRUE",153.2621,"0","0",0.8593866,-1.137337
5574,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",3,"21",28,0.05925917,0.7124272,1.502883,0.6723634,0.6723634,0.7055697,-0.005073393,-0.05264897,-0.001909822,0.7319903,0.2958239,0.239849,"TRUE",192.707,10.62783,"0.4","TRUE",0.04024323,0.1409168,"0","FALSE","GUTS-SD","10",0.3848676,0.0119018,12.53476,"0","0","0",0.7814254,332.1135,"TRUE",232.0308,"0","0",1.285927,-0.5198332
5575,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",3,"99","2","365","8","32","68",5,"21",30,0.03438675,0.750118,1.473879,0.7300975,0.7300975,0.6847048,-0.006607885,-0.05613657,-0.003844683,0.8222958,0.4845735,0.1728231,"TRUE",203.5616,0.6088278,"0.4","TRUE",0.1383929,0.5400932,"0","FALSE","GUTS-SD","10",0.4176138,0.01103209,14.0098,"0","0","0",0.7810325,279.3355,"TRUE",175.6798,"0","0",0.951554,-0.8052856
5576,"1","O.bicornis","univoltine","100","200","cocoon","200","573,74,197,3409,42,6840,918,123,4920,387","FALSE",NA,"2","Floral_Exp1_Osmia_Jan2023.csv","FALSE","FALSE","1","1","linear","1","113",2,"99","2","365","8","32","68",7,"21",32,0.02142927,0.9976932,2.290523,0.8732366,0.8732366,0.5023622,-0.005894407,-0.03281363,-0.004152138,1.12399,0.5352934,0.03420602,"TRUE",251.3756,7.226366,"0.4","TRUE",0.1033514,0.00303893,"0","FALSE","GUTS-SD","10",0.4758899,0.01435179,14.48183,"0","0","0",0.7726852,292.2984,"TRUE",198.9532,"0","0",1.145197,-0.839408
