name,Start.day,Species,Voltinism,Initial.num.f,Initial.num.m,Initial.stage,Initial.age,RndSeed,MultiYearInput,List.input.floral,Num.repeat.yr,input.floral,stoch.crop.forag,Density.dep,DD.thresh.s,DD.max.cells.s,DD.funct,DD.log.slope,day.emerge.f,var.emerge.f,day.emerge.m,var.emerge.m,latest.emerge,dev.egg,dev.larva,dev.cocoon,t.maturation,m.life,max.nesting.life,p.max.nesting.life,max.f.ratio,max.cells,max.survival.e.f,max.survival.e.m,emerged.survival,a.cell.age,a.sex.age,a.size.age,a.cell.resource,a.sex.resource,a.size.resource,Effects,ad.nectar.cons,ad.pollen.cons,k_CA,Transfer.mat.adult,ad.ET,TC_soil,TC_leaf,Exposure.resting.soil,GUTS,t.guts,kd_SD,bw_SD,mw_SD,kd_IT,mw_IT,Fs_IT,nectar_prop,weight.prov,Transfer.mat.dev,SM,F,SA_i,dr.intercept,dr.slope
811,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,4,21,32,0.037393699,0.613184666,2.98649446,0.779097381,0.779097381,0.496256408,-0.005884666,-0.040316783,-0.002804636,0.889277813,0.461721492,0.125199033,TRUE,207.296029,11.17249543,0.4,TRUE,0.065741198,0.531417717,0,FALSE,GUTS-SD,10,0.379692351,0.013687695,13.97939629,0,0,0,0.819942029,278.3402594,TRUE,189.9435063,0,0,1.06121946,-0.753102708
812,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,4,21,34,0.03821388,0.601214112,1.367348924,0.729428112,0.729428112,0.550691083,-0.006431475,-0.03830473,-0.003237818,0.999535734,0.39817701,0.114011524,TRUE,206.407539,10.78297358,0.4,TRUE,0.066994973,0.525302857,0,FALSE,GUTS-SD,10,0.425156982,0.014290799,12.89259573,0,0,0,0.804076314,315.4297796,TRUE,176.5067683,0,0,1.230117509,-0.865648058
813,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,4,21,37,0.039817453,0.618630626,2.378514138,0.666123127,0.666123127,0.509999246,-0.006305952,-0.037666292,-0.003280397,1.027591628,0.404873028,0.104365394,TRUE,196.7964405,11.84062961,0.4,TRUE,0.072482438,0.540128522,0,FALSE,GUTS-SD,10,0.427883534,0.013846736,11.82959637,0,0,0,0.807133856,304.563005,TRUE,203.4646132,0,0,1.105951107,-0.754485472
814,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,3,21,36,0.038641692,0.607411669,2.81629609,0.769954243,0.769954243,0.594533889,-0.006172125,-0.042777734,-0.003267618,0.997361988,0.433883972,0.111549292,TRUE,202.3876018,10.64615388,0.4,TRUE,0.077332375,0.536966118,0,FALSE,GUTS-SD,10,0.423957097,0.013489935,12.59255429,0,0,0,0.839942961,311.0730479,TRUE,172.7505341,0,0,1.162185926,-0.826399435
815,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,3,21,34,0.037431647,0.617339675,2.088837224,0.721891373,0.721891373,0.58106378,-0.005866035,-0.042026689,-0.00285354,1.032576698,0.381590614,0.110827777,TRUE,194.0674667,12.64886897,0.4,TRUE,0.07576307,0.514503428,0,FALSE,GUTS-SD,10,0.401775857,0.015231473,13.67928066,0,0,0,0.764574787,276.1901052,TRUE,192.2850791,0,0,1.070554977,-0.709083645
816,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,2,21,33,0.038131037,0.590907795,2.48301405,0.805369864,0.805369864,0.59706137,-0.006592018,-0.044511292,-0.003290842,1.011001394,0.408696624,0.117106724,TRUE,210.6817488,11.86902064,0.4,TRUE,0.067761023,0.469552868,0,FALSE,GUTS-SD,10,0.400973215,0.014851986,14.00164346,0,0,0,0.822127352,296.3256762,TRUE,185.278495,0,0,1.114686086,-0.864122751
817,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,3,99,2,365,8,32,68,3,21,37,0.037840702,0.575135199,2.793424334,0.795336175,0.795336175,0.533921946,-0.006389193,-0.03669876,-0.00310614,0.899940742,0.410790932,0.11227852,TRUE,216.4543979,11.09585068,0.4,TRUE,0.072976405,0.507826744,0,FALSE,GUTS-SD,10,0.38777776,0.014236434,13.08928482,0,0,0,0.751299541,289.1355602,TRUE,168.5253294,0,0,1.139115225,-0.787417952
818,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,3,21,38,0.039587184,0.547266847,2.026534854,0.743797507,0.743797507,0.577389702,-0.005830759,-0.037444506,-0.0029341,0.85535112,0.447837155,0.102742053,TRUE,226.0866805,10.52284909,0.4,TRUE,0.078683575,0.452823345,0,FALSE,GUTS-SD,10,0.359197125,0.014268984,13.61390333,0,0,0,0.793840314,295.1510597,TRUE,196.114758,0,0,1.042766406,-0.819799898
819,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,2,99,2,365,8,32,68,4,21,37,0.042863556,0.616450929,2.380116164,0.758528775,0.758528775,0.515399597,-0.006416802,-0.04032444,-0.003044327,0.847929965,0.404488403,0.118691794,TRUE,197.0398899,12.30532393,0.4,TRUE,0.065439495,0.457451742,0,FALSE,GUTS-SD,10,0.364530506,0.014625275,14.25227618,0,0,0,0.77242101,293.9132702,TRUE,189.5182593,0,0,1.096079461,-0.820342617
820,1,O.bicornis,univoltine,100,200,cocoon,200,"573,74,197,3409,42,6840,918,123,4920,387",FALSE,NA,2,Floral_Exp1_Osmia_Jan2023.csv,FALSE,FALSE,1,1,linear,1,113,4,99,2,365,8,32,68,4,21,38,0.040310807,0.579841795,1.091908684,0.700935801,0.700935801,0.551145248,-0.00554672,-0.039693055,-0.003288832,0.905894014,0.434326158,0.121007605,TRUE,203.2779202,11.33315089,0.4,TRUE,0.077995447,0.453618576,0,FALSE,GUTS-SD,10,0.388289104,0.014979133,12.79248847,0,0,0,0.703419796,287.6242501,TRUE,180.4791413,0,0,1.049797432,-0.861768837
